39000 37934.2567786119
6894000 32198.6292137578
13713000 27231.8622222841
27357000 19341.0288170427
34126000 16055.3106472865
40963000 12210.0553521067
47797000 8346.74923153222
54626000 6452.47316524386
61459000 2585.35418974608
68290000 -293.359826982021
75130000 -4112.61808153987
81972000 -8917.63158619404
88781000 -10934.4871735573
95589000 -14956.4887780398
102328000 -18422.9197932184
109083000 -20784.7001448274
115836000 -25158.1082671285
122587000 -27543.1453083009
129718000 -29471.7825365216
136470000 -30847.7027815282
143225000 -34202.9475010037
149978000 -35569.8219262064
156729000 -38948.3272053301
163476000 -41351.3880328238
170225000 -43740.2349165082
176975000 -46121.3288646638
183728000 -47481.7446091473
190477000 -50866.7181972861
197225000 -51256.863735348
203977000 -52619.8671923876
210728000 -53988.0418342054
217480000 -57348.461627543
224230000 -57720.5164832175
230984000 -60065.4254315495
237735000 -60428.4333198965
244488000 -62777.2215254009
251241000 -65124.7174206674
257992000 -66483.849909097
264741000 -67854.6201385856
271500000 -69159.4512450099
278256000 -72482.3828216195
285010000 -72816.9513742328
291764000 -75150.2272338271
298513000 -76514.53840065
305266000 -77851.6956225634
312018000 -79194.0265169144
318770000 -80535.0654837489
325522000 -81874.812523067
332274000 -84213.267634809
339028000 -83537.4973228574
345774000 -85912.1698329449
352530000 -87220.8814047575
359287000 -87521.8321956396
366041000 -86840.8916858435
372801000 -88119.852252543
379633000 -88931.8291901946
386498000 -91529.0363405347
393327000 -91357.766303122
400189000 -91971.7148365974
406951000 -92231.1964383721
413738000 -92327.6606605053
420565000 -94164.0572006106
427379000 -96083.2332288027
434205000 -96923.4601533413
441033000 -99749.4273994565
447841000 -101703.47010982
454657000 -103604.439175904
461478000 -104471.74061662
468306000 -105292.430709422
475133000 -107118.270232379
481954000 -106981.613758147
488782000 -106798.341874182
495606000 -107639.633556545
502439000 -108421.363202631
509272000 -110201.769738257
516101000 -110006.740227699
522941000 -110739.197598338
529774000 -111515.634221435
536607000 -111290.747733951
543444000 -111038.647972584
550281000 -111785.223551035
557110000 -112582.257895827
563938000 -111384.443800211
570774000 -112133.522007585
577601000 -113939.53752315
584427000 -114750.705953121
591249000 -114586.449564695
598070000 -114427.348411083
604891000 -114266.928790212
611720000 -117053.394897103
618541000 -115890.336794972
625365000 -116706.535638571
632189000 -117521.414854646
639043000 -117140.716956019
645863000 -117978.852889299
652695000 -118737.963101149
659520000 -119541.081402421
666341000 -120368.78378427
673152000 -120259.929865837
679971000 -122097.950065374
686789000 -122941.129173875
693608000 -121776.514178038
700427000 -123610.581488013
707248000 -122430.376737952
714083000 -124158.170252442
720916000 -124897.595021844
734621000 -126119.834868431
741445000 -127913.586122751
748273000 -127680.104368329
755486000 -126951.061867476
762317000 -127695.427038193
769139000 -128496.780304313
775947000 -128387.522533774
782767000 -128199.199444175
789585000 -128022.517306089
796417000 -127753.80192697
803254000 -128451.364307523
810083000 -127199.442804813
816908000 -129972.120901942
823739000 -128704.596081614
830559000 -128507.036376476
837394000 -128210.945529699
844225000 -128939.455056071
851059000 -127647.198471904
857882000 -128424.914358377
864710000 -129168.90277946
871535000 -130931.015541077
878368000 -128639.952032924
885207000 -130308.672059417
892037000 -131034.408426762
905693000 -131507.846540213
912511000 -131307.413832068
919340000 -132034.348693371
926163000 -130798.862312198
932981000 -131594.474589229
939804000 -130356.350693464
946636000 -131058.551858306
953467000 -132765.914460063
960289000 -132530.313908815
967121000 -132228.549033523
973946000 -131970.854619503
980769000 -132724.81005919
987591000 -132483.931385517
994420000 -133196.336613059
1001262000 -134823.108590484
1008089000 -133545.839594841
1014914000 -133280.221614242
1021744000 -133980.853144526
1028566000 -133732.053034067
1035387000 -134488.420551181
1042205000 -134262.92962575
1049022000 -135042.608260751
1055846000 -134775.560544491
1062658000 -134585.040257096
1069476000 -134354.280293584
1076296000 -135109.227740169
1083115000 -134869.344940186
1089944000 -134563.264169693
1096767000 -134294.791164637
1103589000 -135031.487333298
1110401000 -133831.750724077
1117217000 -133604.743922234
1124032000 -132382.909579039
1130852000 -132127.313152313
1137672000 -130870.398644686
1144492000 -131612.166056395
1151311000 -132359.105153799
1158148000 -133987.907271862
1164971000 -131706.246887207
1171787000 -133468.699692011
1178600000 -132249.307581902
1185415000 -133015.618628979
1192218000 -131858.504641771
1199055000 -131479.381080389
1205875000 -133209.28518486
1212700000 -131905.4136765
1219546000 -134463.896450996
1226365000 -132196.332215309
1233185000 -130920.958198547
1240008000 -131624.789260149
1246830000 -131333.793554783
1253660000 -131989.537658691
1260471000 -130767.324162483
1267676000 -131985.530898333
1274505000 -130643.733509541
1281337000 -131281.134204388
1288541000 -131501.574234009
1295363000 -131201.195951462
1302175000 -130964.439236403
1308990000 -131706.884825945
1315805000 -130448.014266491
1322622000 -130174.838315248
1329436000 -129919.829886436
1336256000 -129624.535648584
1343459000 -131840.259238243
1350262000 -129652.676701784
